355,12132179,384,932,740,1518,834.11,722.76,1217,975,730,120,55,51.66
355,12132244,1939,1388,532,1202,831.78,721.63,1217,975,730,120,55,-131.89
355,12132305,1096,234,703,1458,750.81,705.33,1217,975,730,120,55,123.94
355,12132798,1083,1738,557,1225,774.68,705.76,1217,975,730,120,55,-59.29
355,12133572,449,1080,529,1133,775.14,705.91,1217,975,730,120,55,5.15
355,12134008,1768,1523,1722,1468,777.11,705.74,1217,975,730,120,55,0.53
355,12134148,1049,190,529,1193,802.78,721.71,1217,975,730,120,55,95.5
355,12134150,477,603,1171,253,828.24,723.46,1217,975,730,120,55,-59.67
355,12134151,684,365,516,1152,810.05,723,1217,975,730,120,55,63.02
355,12134323,761,305,551,1257,810.45,723.24,1217,975,730,120,55,78.71
355,12134370,569,602,511,880,747.69,712.36,1217,975,730,120,55,22.26
355,12135016,1980,984,533,790,763.05,708.58,1217,975,730,120,55,165.54
355,12135035,1973,1126,530,791,770.93,711.21,1217,975,730,120,55,176.3
355,12135098,591,1424,537,1183,770.37,342.41,1217,975,730,120,55,-18.64
355,12135645,848,317,553,1214,754.4,705.7,1217,975,730,120,55,80.51
356,12122938,433,1224,501,1000,822.59,716.44,1217,975,740,120,55,-15.62
356,12122940,1868,1478,1133,1689,822.68,718.92,1217,975,740,120,55,-59.02
356,12122962,1067,190,496,1031,799.2,723.17,1217,975,740,120,55,83.62
356,12122964,465,1315,502,942,825.29,715.76,1217,975,740,120,55,-26.97
356,12123058,1592,265,508,1037,802.95,711.71,1217,975,740,120,55,122.84
356,12123059,1298,183,501,941,796.13,716.81,1217,975,740,120,55,93.12
356,12123209,1269,173,501,919,803.68,718.19,1217,975,740,120,55,89.24
356,12123322,1658,296,494,921,809.64,725.01,1217,975,740,120,55,118.73
356,12123330,1985,1268,508,897,821.99,713.28,1217,975,740,120,55,-165.4
356,12123331,1817,1541,502,1032,824.84,717.27,1217,975,740,120,55,-132.11
356,12123333,867,1714,501,1052,817.69,720.13,1217,975,740,120,55,-58.52
356,12123398,1718,343,500,1044,806.49,720.31,1217,975,740,120,55,133.9
356,12123401,545,509,498,1027,817.77,720.88,1217,975,740,120,55,38.88
356,12123403,417,1177,504,1032,825.11,715.27,1217,975,740,120,55,-9.6
356,12123420,1929,589,494,941,809.9,723.8,1217,975,740,120,55,148.84
356,12123616,1014,253,539,1158,750,702.26,1217,975,740,120,55,89.4
356,12123710,1742,356,497,970,811.66,720.02,1217,975,740,120,55,129.9
356,12124047,472,1017,520,1017,746.18,698.26,1217,975,740,120,55,0.22
356,12124074,1342,231,515,990,754.43,702.16,1217,975,740,120,55,100.76
356,12124079,1965,1063,512,902,753.16,708.77,1217,975,740,120,55,-179.2
356,12124113,746,367,520,1028,769.09,699.01,1217,975,740,120,55,56.58
356,12124162,451,1288,491,1006,827.48,726.66,1217,975,740,120,55,-19.78
356,12124416,759,1655,583,1306,819.86,715.2,1217,975,740,120,55,-28.47
356,12124827,1072,1783,528,1176,820.91,717.72,1217,975,740,120,55,-63.56
356,12124828,1686,317,566,1255,808.04,708.66,1217,975,740,120,55,148.75
356,12124919,1200,177,522,1144,798.18,715.25,1217,975,740,120,55,102.45
356,12124924,1688,323,501,1053,804.33,720.24,1217,975,740,120,55,132.06
356,12124994,1972,992,523,967,755.19,694.05,1217,975,740,120,55,-179.37
356,12125209,699,343,501,993,817.16,716.23,1217,975,740,120,55,52.1
356,12125978,1924,566,514,845,816.78,714.92,1217,975,740,120,55,139.47
356,12126064,1694,401,562,726,746.33,700.73,1217,975,740,120,55,108.91
356,12126082,558,608,520,872,754.3,704.57,1217,975,740,120,55,20.71
356,12126122,635,1460,546,760,757.59,704.6,1217,975,740,120,55,-57.57
356,12126155,1945,1180,1402,1649,756.31,698.93,1217,975,740,120,55,-58.92
356,12126191,881,302,553,1161,752.21,689.56,1217,975,740,120,55,79.12
356,12126198,1916,1550,517,1004,905.11,700.6,1217,975,740,120,55,-138.19
356,12126206,942,271,519,1015,755.8,699.15,1217,975,740,120,55,71.94
356,12126589,821,331,533,1111,756.01,697.39,1217,975,740,120,55,69.66
356,12126596,520,697,519,949,750.4,698.48,1217,975,740,120,55,19.61
356,12127147,517,1542,515,903,900.83,705.68,1217,975,740,120,55,-44.86
356,12127150,2078,721,521,1057,897.68,700.81,1217,975,740,120,55,170.28
356,12127335,461,1089,565,1222,764.55,697.22,1217,975,740,120,55,12.17
356,12128250,1862,566,557,1206,763.74,699.26,1217,975,740,120,55,166.91
356,12128285,489,1289,554,1203,792.83,701.11,1217,975,740,120,55,-4.35
356,12128287,546,1386,550,1183,786.87,698.68,1217,975,740,120,55,-14.17
356,12128510,503,550,517,1117,830.92,714.26,1217,975,740,120,55,42.23
356,12128511,557,1471,504,1014,825.6,714.07,1217,975,740,120,55,-33.79
356,12128513,1648,294,528,1162,805.93,713.93,1217,975,740,120,55,137.51
356,12128658,481,1355,607,586,828.31,723.48,1217,975,740,120,55,-59.83
356,12128669,643,1490,533,1103,771.17,695.87,1217,975,740,120,55,-31.3
356,12128813,1841,1524,1097,1674,831.13,709.23,1217,975,740,120,55,-58.4
356,12129020,393,1276,681,526,877.26,699.21,1217,975,740,120,55,-60.02
356,12129955,2042,1340,519,993,902.14,698.23,1217,975,740,120,55,-154.66
356,12130005,1413,246,551,1181,754.89,697.13,1217,975,740,120,55,122.24
356,12130071,435,1438,530,1023,908.79,688.67,1217,975,740,120,55,-26.63
356,12130366,1993,715,1757,1436,818.4,710.01,1217,975,740,120,55,-59.01
356,12130367,1638,291,506,1024,803.18,712.69,1217,975,740,120,55,125.55
356,12130449,607,1637,516,995,900.19,701.29,1217,975,740,120,55,-45.71
356,12130601,1235,223,530,1017,752.22,688.28,1217,975,740,120,55,94.87
356,12130654,890,284,567,1194,764.47,685.9,1217,975,740,120,55,83.3
356,12130725,547,499,520,1116,821.87,711.12,1217,975,740,120,55,46.83
356,12131259,1965,1045,539,1148,751.27,699.72,1217,975,740,120,55,-160.34
356,12131377,485,1361,506,966,827.54,711.06,1217,975,740,120,55,-28.53
356,12131594,540,1347,528,948,772.47,689.53,1217,975,740,120,55,-31.03
356,12131743,1584,307,1914,961,762.18,697.14,1217,975,740,120,55,-60.06
356,12131914,1940,731,1741,1430,763.06,693.97,1217,975,740,120,55,-59.62
356,12132708,775,358,1502,335,758.98,700.59,1217,975,740,120,55,-59.62
